Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExp,PromotionDelay,EngagementScore,WorkloadStress,HighPerf_NoPromo,JobHopperIndex,LoyaltyScore,DissatisfactionRisk
42,0,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8,673.2727272727273,5,3.0,1,1,0.038461538461538464,0.9090909090909091,1
38,0,Travel_Rarely,1245,Sales,14,3,Life Sciences,3,Male,80,3,2,Sales Executive,2,Married,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,902.1818181818181,2,3.0,0,0,0.0,0.8181818181818182,0
50,0,Travel_Rarely,854,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,19517,24118,3,0,11,3,3,1,32,3,2,7,0,0,6,591.4242424242424,7,3.6666666666666665,0,0,0.08823529411764706,0.21212121212121213,0
23,0,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,416.6666666666667,4,2.3333333333333335,0,0,0.14285714285714285,0.6666666666666666,0
29,0,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,794.4285714285714,5,2.0,0,0,0.07692307692307693,0.8571428571428571,0
31,0,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2,766.75,1,2.3333333333333335,0,0,0.0,0.5,0
33,0,Travel_Rarely,924,Research & Development,2,3,Medical,3,Male,78,3,1,Laboratory Technician,4,Single,2496,6670,4,0,11,3,4,0,7,3,3,1,1,0,0,312.0,1,3.6666666666666665,0,0,0.23529411764705882,0.125,1
29,0,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,317.6666666666667,8,3.3333333333333335,0,0,0.07692307692307693,0.9166666666666666,2
29,0,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,652.1111111111111,4,3.0,0,0,0.6923076923076923,0.5555555555555556,2
45,0,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,345.2,6,3.0,0,0,0.1724137931034483,0.6,2
45,0,Travel_Rarely,252,Research & Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,19202,15970,0,0,11,3,3,1,25,2,3,24,0,1,7,738.5384615384615,23,3.3333333333333335,0,0,0.0,0.9230769230769231,0
36,0,Travel_Frequently,1302,Research & Development,6,4,Life Sciences,1,Male,80,4,2,Laboratory Technician,1,Married,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2,556.2,3,2.0,0,0,0.15,0.3,0
37,0,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,0,18,3,3,1,7,2,4,7,5,0,7,749.125,7,2.3333333333333335,0,0,0.047619047619047616,0.875,1
32,1,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,696.5,1,2.3333333333333335,0,0,0.0625,0.5,1
24,1,Travel_Frequently,381,Research & Development,9,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,634.4,0,2.0,1,0,0.25,0.0,1
28,0,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,0,21,4,4,0,5,3,3,5,3,0,2,551.6666666666666,5,4.0,0,0,0.08333333333333333,0.8333333333333334,1
34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,384.5,2,2.3333333333333335,0,0,0.05555555555555555,0.8333333333333334,2
29,0,Travel_Rarely,598,Research & Development,9,3,Life Sciences,3,Male,91,4,1,Research Scientist,3,Married,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0,408.5,1,2.3333333333333335,0,0,0.46153846153846156,0.16666666666666666,0
45,0,Travel_Rarely,788,Human Resources,24,4,Medical,2,Male,36,3,1,Human Resources,2,Single,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4,311.0,6,1.6666666666666667,0,0,0.034482758620689655,0.8571428571428571,2
30,0,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,426.8181818181818,7,3.0,0,0,0.5,0.7272727272727273,1
24,1,Travel_Rarely,813,Research & Development,1,3,Medical,2,Male,61,3,1,Research Scientist,4,Married,2293,3020,2,1,16,3,1,1,6,2,2,2,0,2,0,327.57142857142856,0,2.3333333333333335,1,0,0.25,0.2857142857142857,0
31,0,Travel_Rarely,408,Research & Development,9,4,Life Sciences,3,Male,42,2,1,Research Scientist,2,Single,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2,664.25,0,3.0,0,0,0.0,0.5,2
54,0,Travel_Rarely,1147,Sales,3,3,Marketing,4,Female,52,3,2,Sales Executive,1,Married,5940,17011,2,0,14,3,4,1,16,4,3,6,2,0,5,349.4117647058824,6,3.0,0,0,0.05263157894736842,0.35294117647058826,0
37,0,Travel_Rarely,228,Sales,6,4,Medical,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,0,14,3,2,1,7,5,4,5,4,0,1,812.75,5,3.0,0,0,0.19047619047619047,0.625,0
35,0,Travel_Rarely,464,Research & Development,4,2,Other,3,Male,75,3,1,Laboratory Technician,4,Divorced,1951,10910,1,0,12,3,3,1,1,3,3,1,0,0,0,975.5,1,3.3333333333333335,0,0,0.05263157894736842,0.5,0
60,0,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,544.15,1,3.3333333333333335,0,0,0.06818181818181818,0.05,1
36,0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,342.625,6,3.0,0,0,0.05,0.875,1
39,0,Travel_Rarely,722,Sales,24,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6,546.8636363636364,11,2.3333333333333335,0,0,0.0,0.9090909090909091,2
29,0,Travel_Rarely,153,Research & Development,15,2,Life Sciences,4,Female,49,2,2,Laboratory Technician,3,Single,4193,12682,0,1,12,3,4,0,10,3,3,9,5,0,8,381.1818181818182,9,3.6666666666666665,0,0,0.0,0.8181818181818182,2
27,0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,340.8333333333333,3,3.0,0,0,0.0,0.6666666666666666,2
38,0,Travel_Rarely,770,Sales,10,4,Marketing,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,874.0,6,2.6666666666666665,0,0,0.0,0.8,1
42,0,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,628.1428571428571,1,1.6666666666666667,0,0,0.11538461538461539,0.047619047619047616,2
59,0,Travel_Rarely,1324,Research & Development,3,3,Medical,3,Female,81,4,1,Laboratory Technician,1,Married,2670,9964,4,1,20,4,1,3,12,3,2,1,0,0,0,205.3846153846154,1,1.6666666666666667,1,0,0.09302325581395349,0.07692307692307693,0
42,0,Travel_Rarely,469,Research & Development,2,2,Medical,4,Male,35,3,4,Manager,1,Married,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,736.0416666666666,9,3.0,0,0,0.0,0.9166666666666666,0
26,1,Travel_Rarely,1330,Research & Development,21,3,Medical,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,1188.5,1,2.3333333333333335,0,0,0.1,0.5,1
41,0,Travel_Rarely,483,Research & Development,6,3,Medical,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2,670.2222222222222,4,3.3333333333333335,0,0,0.24,0.5555555555555556,2
35,0,Travel_Rarely,144,Research & Development,22,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,604.2857142857143,1,3.3333333333333335,0,0,0.0,0.7142857142857143,3
57,0,Travel_Rarely,593,Research & Development,1,4,Medical,4,Male,88,3,2,Healthcare Representative,3,Married,6755,2967,2,0,11,3,3,0,15,2,3,3,2,1,2,422.1875,2,3.3333333333333335,0,0,0.04878048780487805,0.1875,1
31,0,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,619.2727272727273,9,2.0,0,0,0.06666666666666667,0.9090909090909091,3
59,0,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,0,21,4,4,1,30,3,3,3,2,2,2,607.8709677419355,1,3.6666666666666665,0,0,0.20930232558139536,0.0967741935483871,1
34,0,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,772.7272727272727,8,4.0,0,0,0.0,0.8181818181818182,0
40,0,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,171.3125,4,3.3333333333333335,0,0,0.3333333333333333,0.4375,1
34,0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,969.5,6,2.6666666666666665,0,0,0.0,0.75,1
41,0,Travel_Frequently,840,Research & Development,9,3,Medical,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,0,17,3,2,1,21,2,4,18,16,0,11,882.6818181818181,18,2.0,0,0,0.08,0.8181818181818182,0
35,1,Travel_Rarely,1204,Sales,4,3,Technical Degree,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,958.2,4,2.0,0,1,0.0,0.8,1
35,0,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,2,Female,71,4,3,Manager,2,Divorced,11996,19100,7,0,18,3,2,1,10,6,2,7,7,6,2,1090.5454545454545,1,2.0,0,0,0.3684210526315789,0.6363636363636364,1
35,0,Travel_Rarely,1219,Sales,18,3,Medical,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,766.8333333333334,4,2.6666666666666665,0,0,0.05263157894736842,0.8333333333333334,2
25,0,Non-Travel,675,Research & Development,5,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,0,12,3,4,2,6,2,3,6,3,1,5,571.4285714285714,5,2.3333333333333335,0,0,0.1111111111111111,0.8571428571428571,0
49,0,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,Male,96,3,2,Healthcare Representative,3,Married,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,316.7142857142857,2,2.0,0,0,0.06060606060606061,0.14285714285714285,0
36,0,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,515.7272727272727,9,2.0,0,0,0.05,0.9090909090909091,1
26,1,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0,1170.0,1,3.0,1,0,0.1,0.5,3
58,0,Travel_Rarely,682,Sales,10,4,Medical,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,355.6923076923077,36,3.3333333333333335,0,0,0.0,0.9487179487179487,1
27,0,Travel_Frequently,1242,Sales,20,3,Life Sciences,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7,1247.625,7,3.6666666666666665,0,0,0.09090909090909091,0.875,2
42,0,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,124.84210526315789,1,2.6666666666666665,0,0,0.23076923076923078,0.05263157894736842,1
29,0,Travel_Rarely,1210,Sales,2,3,Medical,1,Male,78,2,2,Sales Executive,2,Married,6644,3687,2,0,19,3,2,2,10,2,3,0,0,0,0,604.0,0,1.6666666666666667,0,0,0.15384615384615385,0.0,1
27,0,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,845.4,1,2.3333333333333335,0,0,0.0,0.6,0
42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,503.45454545454544,0,2.0,0,0,0.19230769230769232,0.0,0
30,0,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,596.6,2,2.3333333333333335,0,0,0.0,0.6,1
20,0,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,0,13,3,4,0,1,0,4,1,0,0,0,1418.0,1,3.3333333333333335,0,0,0.25,0.5,2
32,0,Travel_Frequently,1005,Research & Development,2,2,Life Sciences,4,Male,79,3,1,Laboratory Technician,4,Single,3068,11864,0,0,13,3,3,0,8,2,2,7,7,3,6,340.8888888888889,4,3.6666666666666665,0,0,0.0,0.7777777777777778,1
21,1,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,875.0,0,2.3333333333333335,0,0,0.2,0.6666666666666666,2
27,0,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,563.4444444444445,6,3.3333333333333335,0,0,0.2727272727272727,0.6666666666666666,2
18,1,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,1878.0,0,2.6666666666666665,0,0,0.5,0.0,1
18,1,Travel_Rarely,230,Research & Development,3,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0,1420.0,0,3.0,0,0,0.5,0.0,1
30,0,Travel_Rarely,1334,Sales,4,2,Medical,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,434.0833333333333,9,2.3333333333333335,1,0,0.07142857142857142,0.9166666666666666,1
41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,381.5,5,2.0,0,0,0.04,0.8333333333333334,0
28,1,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,484.8333333333333,2,2.6666666666666665,0,0,0.25,0.5,0
30,0,Travel_Rarely,852,Research & Development,1,1,Life Sciences,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0,466.0,7,3.6666666666666665,1,0,0.07142857142857142,0.9090909090909091,1
21,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,708.0,0,1.6666666666666667,0,0,0.2,0.5,2
36,1,Travel_Rarely,660,Research & Development,15,3,Other,1,Male,81,3,2,Laboratory Technician,3,Divorced,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,483.4,1,2.0,0,0,0.35,0.1,0
32,0,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,899.8,6,3.3333333333333335,0,0,0.0625,0.9,1
38,0,Travel_Frequently,1391,Research & Development,10,1,Medical,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,0,17,3,2,1,3,0,2,2,1,0,2,671.0,2,2.6666666666666665,0,0,0.0,0.5,0
32,0,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,694.8,9,3.3333333333333335,0,0,0.0625,0.9333333333333333,0
27,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,339.85714285714283,5,3.6666666666666665,1,0,0.0,0.7142857142857143,1
29,0,Travel_Rarely,144,Sales,10,1,Marketing,4,Female,39,2,2,Sales Executive,2,Divorced,8268,11866,1,1,14,3,1,2,7,2,3,7,7,1,7,1033.5,6,2.3333333333333335,0,0,0.07692307692307693,0.875,1
29,0,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,3,Male,76,3,1,Research Scientist,2,Married,2703,4956,0,0,23,4,4,1,6,3,3,5,4,0,4,386.14285714285717,5,3.0,0,0,0.0,0.7142857142857143,0
33,0,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,779.4,10,3.3333333333333335,0,0,0.0,0.8666666666666667,1
50,0,Travel_Rarely,264,Sales,9,3,Marketing,3,Male,59,3,5,Manager,3,Married,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,690.3928571428571,1,3.0,0,0,0.11764705882352941,0.03571428571428571,0
32,0,Travel_Rarely,427,Research & Development,1,3,Medical,1,Male,33,3,2,Manufacturing Director,4,Married,6162,10877,1,1,22,4,2,1,9,3,3,9,8,7,8,616.2,2,2.3333333333333335,0,1,0.0625,0.9,0
36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,520.0625,7,3.0,0,0,0.35,0.75,0
36,0,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,486.09090909090907,3,2.0,0,0,0.3,0.2727272727272727,1
38,0,Travel_Rarely,322,Sales,7,2,Medical,1,Female,44,4,2,Sales Executive,1,Divorced,5605,19191,1,1,24,4,3,1,8,3,3,8,0,7,7,622.7777777777778,1,1.6666666666666667,0,1,0.045454545454545456,0.8888888888888888,0
55,1,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,547.8,16,2.3333333333333335,1,0,0.15384615384615385,0.76,1
30,0,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,356.0,1,3.0,0,0,0.35714285714285715,0.3333333333333333,0
45,0,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,730.0869565217391,9,3.0,0,1,0.3103448275862069,0.8695652173913043,1
37,0,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,159.68421052631578,6,2.6666666666666665,0,0,0.047619047619047616,0.9473684210526315,0
51,0,Travel_Rarely,1302,Research & Development,2,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2,391.57142857142856,3,3.3333333333333335,0,0,0.14285714285714285,0.2857142857142857,1
30,0,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,457.22222222222223,4,2.3333333333333335,0,0,0.5714285714285714,0.4444444444444444,1
29,1,Travel_Rarely,121,Sales,27,3,Marketing,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,694.4545454545455,9,3.3333333333333335,0,0,0.07692307692307693,0.9090909090909091,1
32,0,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,815.6,2,2.0,1,0,0.0,0.6,0
39,0,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,487.75,0,3.3333333333333335,0,0,0.34782608695652173,0.25,1
37,0,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,332.8888888888889,5,3.3333333333333335,0,0,0.3333333333333333,0.6666666666666666,1
36,0,Travel_Rarely,188,Research & Development,7,4,Other,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1,519.7777777777778,6,3.0,0,0,0.1,0.6666666666666666,1
38,0,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,0,13,3,2,1,15,3,3,15,12,5,11,848.875,10,2.3333333333333335,0,0,0.045454545454545456,0.9375,0
48,0,Travel_Rarely,1221,Sales,7,3,Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,342.875,0,1.6666666666666667,0,0,0.125,0.125,0
26,0,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,727.3333333333334,0,2.0,0,0,0.3,0.3333333333333333,1
33,0,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,306.22222222222223,7,3.3333333333333335,0,0,0.058823529411764705,0.8888888888888888,0
57,0,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,726.0769230769231,4,3.0,1,0,0.07317073170731707,0.38461538461538464,1
38,0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,488.0,1,2.6666666666666665,0,0,0.045454545454545456,0.8,2
42,0,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,763.5909090909091,20,2.3333333333333335,0,0,0.0,0.9090909090909091,0
36,0,Travel_Frequently,541,Sales,3,4,Medical,1,Male,48,2,3,Sales Executive,4,Married,9699,7246,4,0,11,3,1,1,16,2,3,13,9,1,12,570.5294117647059,12,2.0,0,0,0.2,0.7647058823529411,1
51,0,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,620.21875,18,2.3333333333333335,1,1,0.11428571428571428,0.90625,0
45,0,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,20308,1,0,18,3,1,1,24,2,3,24,9,9,11,208.4,15,1.0,0,0,0.034482758620689655,0.96,0
40,0,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,312.1111111111111,0,3.3333333333333335,0,0,0.08333333333333333,0.2222222222222222,2
43,1,Travel_Rarely,1372,Sales,9,3,Marketing,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,668.25,3,2.0,0,0,0.2962962962962963,0.5,2
35,0,Travel_Rarely,1142,Research & Development,23,4,Medical,3,Female,30,3,1,Laboratory Technician,1,Married,4014,16002,3,1,15,3,3,1,4,3,3,2,2,2,2,802.8,0,2.3333333333333335,0,0,0.15789473684210525,0.4,1
26,0,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,319.44444444444446,6,3.0,1,0,0.1,0.8888888888888888,1
31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,523.8,4,4.0,0,0,0.13333333333333333,0.5,2
37,0,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8,808.4705882352941,10,2.6666666666666665,0,1,0.047619047619047616,0.9411764705882353,0
34,0,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,556.8181818181819,1,2.6666666666666665,0,0,0.05555555555555555,0.9090909090909091,1
53,0,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,448.90909090909093,4,3.0,0,0,0.08108108108108109,0.15151515151515152,1
40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,901.5,9,2.0,0,0,0.041666666666666664,0.9545454545454546,1
